status,scope,experiment_id,experiment_name,run_id,run_date,result_level,task_direction,retrieval_backend,retrieval_model,retrieval_model_id,generator_model,generator_model_id,training_data,n_train,train_doc_mode,eval_doc_mode,corpus_config,corpus_type,instruction_variant,prompt_variant,folds,eval_n,MRR@10,R@1,R@5,R@10,NDCG@10,Mean_Rank,Median_Rank,R@50,NDCG@50,notes,source_file
completed,MORABLES_eval_after_IdioLink,ft_10_option_a,IdioLink transfer option A zero-shot evaluation,option_a_original_results__BGE-M3__gemini/cot_proverb/summary_only,2026-05,full_709,moral_to_fable,fine_tuned_embedding,BGE-M3,BAAI/bge-m3,gemini,,IdioLink,,,summary_only,gemini/cot_proverb/summary_only,summary_only,,cot_proverb,,709,0.2313,0.1594,0.3032,,0.2492,,,,,zero_shot_MRR=0.2355; delta=-0.0042; source column=original_ft_MRR@10,finetuning/ft_10_idiolink_transfer/option_a_zero_shot/results/option_a_original_results.csv
completed,MORABLES_eval_after_IdioLink,ft_10_option_a,IdioLink transfer option A zero-shot evaluation,option_a_original_results__BGE-M3__gemini/cot_proverb/summary+fable,2026-05,full_709,moral_to_fable,fine_tuned_embedding,BGE-M3,BAAI/bge-m3,gemini,,IdioLink,,,summary+fable,gemini/cot_proverb/summary+fable,summary+fable,,cot_proverb,,709,0.2546,0.1622,0.3385,,0.2857,,,,,zero_shot_MRR=0.2761; delta=-0.0215; source column=original_ft_MRR@10,finetuning/ft_10_idiolink_transfer/option_a_zero_shot/results/option_a_original_results.csv
completed,MORABLES_eval_after_IdioLink,ft_10_option_a,IdioLink transfer option A zero-shot evaluation,option_a_original_results__BGE-M3__gemini/direct_moral/fable+summary,2026-05,full_709,moral_to_fable,fine_tuned_embedding,BGE-M3,BAAI/bge-m3,gemini,,IdioLink,,,fable_summary,gemini/direct_moral/fable+summary,fable_summary,,direct_moral,,709,0.229,0.1439,0.3159,,0.2603,,,,,zero_shot_MRR=0.2494; delta=-0.0204; source column=original_ft_MRR@10,finetuning/ft_10_idiolink_transfer/option_a_zero_shot/results/option_a_original_results.csv
completed,MORABLES_eval_after_IdioLink,ft_10_option_a,IdioLink transfer option A zero-shot evaluation,option_a_original_results__BGE-M3__gemma4-31B/conceptual_abstract/fable+summary,2026-05,full_709,moral_to_fable,fine_tuned_embedding,BGE-M3,BAAI/bge-m3,gemma4-31B,,IdioLink,,,fable_summary,gemma4-31B/conceptual_abstract/fable+summary,fable_summary,,conceptual_abstract,,709,,,,,,,,,,zero_shot_MRR=; delta=; source column=original_ft_MRR@10,finetuning/ft_10_idiolink_transfer/option_a_zero_shot/results/option_a_original_results.csv
completed,MORABLES_eval_after_IdioLink,ft_10_option_a,IdioLink transfer option A zero-shot evaluation,option_a_original_results__BGE-M3__gemma4-31B/conceptual_abstract/summary_only,2026-05,full_709,moral_to_fable,fine_tuned_embedding,BGE-M3,BAAI/bge-m3,gemma4-31B,,IdioLink,,,summary_only,gemma4-31B/conceptual_abstract/summary_only,summary_only,,conceptual_abstract,,709,,,,,,,,,,zero_shot_MRR=; delta=; source column=original_ft_MRR@10,finetuning/ft_10_idiolink_transfer/option_a_zero_shot/results/option_a_original_results.csv
completed,MORABLES_eval_after_IdioLink,ft_10_option_a,IdioLink transfer option A zero-shot evaluation,option_a_original_results__BGE-M3__gemma4-E2B/direct_moral/fable+summary,2026-05,full_709,moral_to_fable,fine_tuned_embedding,BGE-M3,BAAI/bge-m3,gemma4-E2B,,IdioLink,,,fable_summary,gemma4-E2B/direct_moral/fable+summary,fable_summary,,direct_moral,,709,,,,,,,,,,zero_shot_MRR=; delta=; source column=original_ft_MRR@10,finetuning/ft_10_idiolink_transfer/option_a_zero_shot/results/option_a_original_results.csv
completed,MORABLES_eval_after_IdioLink,ft_10_option_a,IdioLink transfer option A zero-shot evaluation,option_a_original_results__BGE-M3__gemma4-E2B/direct_moral/summary_only,2026-05,full_709,moral_to_fable,fine_tuned_embedding,BGE-M3,BAAI/bge-m3,gemma4-E2B,,IdioLink,,,summary_only,gemma4-E2B/direct_moral/summary_only,summary_only,,direct_moral,,709,,,,,,,,,,zero_shot_MRR=; delta=; source column=original_ft_MRR@10,finetuning/ft_10_idiolink_transfer/option_a_zero_shot/results/option_a_original_results.csv
completed,MORABLES_eval_after_IdioLink,ft_10_option_a,IdioLink transfer option A zero-shot evaluation,option_a_original_results__BGE-M3__gemma4-E4B/thinking_direct_moral/fable+summary,2026-05,full_709,moral_to_fable,fine_tuned_embedding,BGE-M3,BAAI/bge-m3,gemma4-E4B,,IdioLink,,,fable_summary,gemma4-E4B/thinking_direct_moral/fable+summary,fable_summary,,thinking_direct_moral,,709,,,,,,,,,,zero_shot_MRR=; delta=; source column=original_ft_MRR@10,finetuning/ft_10_idiolink_transfer/option_a_zero_shot/results/option_a_original_results.csv
completed,MORABLES_eval_after_IdioLink,ft_10_option_a,IdioLink transfer option A zero-shot evaluation,option_a_original_results__BGE-M3__gemma4-E4B/thinking_direct_moral/summary_only,2026-05,full_709,moral_to_fable,fine_tuned_embedding,BGE-M3,BAAI/bge-m3,gemma4-E4B,,IdioLink,,,summary_only,gemma4-E4B/thinking_direct_moral/summary_only,summary_only,,thinking_direct_moral,,709,,,,,,,,,,zero_shot_MRR=; delta=; source column=original_ft_MRR@10,finetuning/ft_10_idiolink_transfer/option_a_zero_shot/results/option_a_original_results.csv
completed,MORABLES_eval_after_IdioLink,ft_10_option_a,IdioLink transfer option A zero-shot evaluation,option_a_original_results__BGE-M3__raw,2026-05,full_709,moral_to_fable,fine_tuned_embedding,BGE-M3,BAAI/bge-m3,,,IdioLink,,,raw,raw,raw,,-,,709,0.0802,0.0353,0.11,,0.0871,,,,,zero_shot_MRR=0.0890; delta=-0.0088; source column=original_ft_MRR@10,finetuning/ft_10_idiolink_transfer/option_a_zero_shot/results/option_a_original_results.csv
completed,MORABLES_eval_after_IdioLink,ft_10_option_a,IdioLink transfer option A zero-shot evaluation,option_a_original_results__Linq-Embed-Mistral__gemini/conceptual_abstract/fable+summary,2026-05,full_709,moral_to_fable,fine_tuned_embedding,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,gemini,,IdioLink,,,fable_summary,gemini/conceptual_abstract/fable+summary,fable_summary,,conceptual_abstract,,709,0.358,0.2539,0.4626,,0.4005,,,,,zero_shot_MRR=0.3481; delta=+0.0099; source column=original_ft_MRR@10,finetuning/ft_10_idiolink_transfer/option_a_zero_shot/results/option_a_original_results.csv
completed,MORABLES_eval_after_IdioLink,ft_10_option_a,IdioLink transfer option A zero-shot evaluation,option_a_original_results__Linq-Embed-Mistral__gemini/cot_proverb/fable+summary,2026-05,full_709,moral_to_fable,fine_tuned_embedding,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,gemini,,IdioLink,,,fable_summary,gemini/cot_proverb/fable+summary,fable_summary,,cot_proverb,,709,0.3672,0.2609,0.4781,,0.4071,,,,,zero_shot_MRR=0.3597; delta=+0.0075; source column=original_ft_MRR@10,finetuning/ft_10_idiolink_transfer/option_a_zero_shot/results/option_a_original_results.csv
completed,MORABLES_eval_after_IdioLink,ft_10_option_a,IdioLink transfer option A zero-shot evaluation,option_a_original_results__Linq-Embed-Mistral__gemini/cot_proverb/summary_only,2026-05,full_709,moral_to_fable,fine_tuned_embedding,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,gemini,,IdioLink,,,summary_only,gemini/cot_proverb/summary_only,summary_only,,cot_proverb,,709,0.3056,0.2102,0.4104,,0.3433,,,,,zero_shot_MRR=0.3031; delta=+0.0025; source column=original_ft_MRR@10,finetuning/ft_10_idiolink_transfer/option_a_zero_shot/results/option_a_original_results.csv
completed,MORABLES_eval_after_IdioLink,ft_10_option_a,IdioLink transfer option A zero-shot evaluation,option_a_original_results__Linq-Embed-Mistral__gemini/cot_proverb/summary+fable,2026-05,full_709,moral_to_fable,fine_tuned_embedding,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,gemini,,IdioLink,,,summary+fable,gemini/cot_proverb/summary+fable,summary+fable,,cot_proverb,,709,0.3517,0.2384,0.4711,,0.3904,,,,,zero_shot_MRR=0.3499; delta=+0.0018; source column=original_ft_MRR@10,finetuning/ft_10_idiolink_transfer/option_a_zero_shot/results/option_a_original_results.csv
completed,MORABLES_eval_after_IdioLink,ft_10_option_a,IdioLink transfer option A zero-shot evaluation,option_a_original_results__Linq-Embed-Mistral__gemini/direct_moral/fable+summary,2026-05,full_709,moral_to_fable,fine_tuned_embedding,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,gemini,,IdioLink,,,fable_summary,gemini/direct_moral/fable+summary,fable_summary,,direct_moral,,709,0.3547,0.2511,0.4683,,0.3945,,,,,zero_shot_MRR=0.3502; delta=+0.0045; source column=original_ft_MRR@10,finetuning/ft_10_idiolink_transfer/option_a_zero_shot/results/option_a_original_results.csv
completed,MORABLES_eval_after_IdioLink,ft_10_option_a,IdioLink transfer option A zero-shot evaluation,option_a_original_results__Linq-Embed-Mistral__gemma4-31B/conceptual_abstract/fable+summary,2026-05,full_709,moral_to_fable,fine_tuned_embedding,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,gemma4-31B,,IdioLink,,,fable_summary,gemma4-31B/conceptual_abstract/fable+summary,fable_summary,,conceptual_abstract,,709,,,,,,,,,,zero_shot_MRR=0.3015; delta=; source column=original_ft_MRR@10,finetuning/ft_10_idiolink_transfer/option_a_zero_shot/results/option_a_original_results.csv
completed,MORABLES_eval_after_IdioLink,ft_10_option_a,IdioLink transfer option A zero-shot evaluation,option_a_original_results__Linq-Embed-Mistral__gemma4-31B/conceptual_abstract/summary_only,2026-05,full_709,moral_to_fable,fine_tuned_embedding,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,gemma4-31B,,IdioLink,,,summary_only,gemma4-31B/conceptual_abstract/summary_only,summary_only,,conceptual_abstract,,709,,,,,,,,,,zero_shot_MRR=0.2619; delta=; source column=original_ft_MRR@10,finetuning/ft_10_idiolink_transfer/option_a_zero_shot/results/option_a_original_results.csv
completed,MORABLES_eval_after_IdioLink,ft_10_option_a,IdioLink transfer option A zero-shot evaluation,option_a_original_results__Linq-Embed-Mistral__gemma4-E2B/direct_moral/fable+summary,2026-05,full_709,moral_to_fable,fine_tuned_embedding,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,gemma4-E2B,,IdioLink,,,fable_summary,gemma4-E2B/direct_moral/fable+summary,fable_summary,,direct_moral,,709,,,,,,,,,,zero_shot_MRR=0.2212; delta=; source column=original_ft_MRR@10,finetuning/ft_10_idiolink_transfer/option_a_zero_shot/results/option_a_original_results.csv
completed,MORABLES_eval_after_IdioLink,ft_10_option_a,IdioLink transfer option A zero-shot evaluation,option_a_original_results__Linq-Embed-Mistral__gemma4-E2B/direct_moral/summary_only,2026-05,full_709,moral_to_fable,fine_tuned_embedding,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,gemma4-E2B,,IdioLink,,,summary_only,gemma4-E2B/direct_moral/summary_only,summary_only,,direct_moral,,709,,,,,,,,,,zero_shot_MRR=0.1411; delta=; source column=original_ft_MRR@10,finetuning/ft_10_idiolink_transfer/option_a_zero_shot/results/option_a_original_results.csv
completed,MORABLES_eval_after_IdioLink,ft_10_option_a,IdioLink transfer option A zero-shot evaluation,option_a_original_results__Linq-Embed-Mistral__gemma4-E4B/thinking_direct_moral/fable+summary,2026-05,full_709,moral_to_fable,fine_tuned_embedding,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,gemma4-E4B,,IdioLink,,,fable_summary,gemma4-E4B/thinking_direct_moral/fable+summary,fable_summary,,thinking_direct_moral,,709,,,,,,,,,,zero_shot_MRR=0.2502; delta=; source column=original_ft_MRR@10,finetuning/ft_10_idiolink_transfer/option_a_zero_shot/results/option_a_original_results.csv
completed,MORABLES_eval_after_IdioLink,ft_10_option_a,IdioLink transfer option A zero-shot evaluation,option_a_original_results__Linq-Embed-Mistral__gemma4-E4B/thinking_direct_moral/summary_only,2026-05,full_709,moral_to_fable,fine_tuned_embedding,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,gemma4-E4B,,IdioLink,,,summary_only,gemma4-E4B/thinking_direct_moral/summary_only,summary_only,,thinking_direct_moral,,709,,,,,,,,,,zero_shot_MRR=0.2306; delta=; source column=original_ft_MRR@10,finetuning/ft_10_idiolink_transfer/option_a_zero_shot/results/option_a_original_results.csv
completed,MORABLES_eval_after_IdioLink,ft_10_option_a,IdioLink transfer option A zero-shot evaluation,option_a_original_results__Linq-Embed-Mistral__raw,2026-05,full_709,moral_to_fable,fine_tuned_embedding,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,,,IdioLink,,,raw,raw,raw,,-,,709,0.2093,0.1241,0.2764,,0.235,,,,,zero_shot_MRR=0.2107; delta=-0.0014; source column=original_ft_MRR@10,finetuning/ft_10_idiolink_transfer/option_a_zero_shot/results/option_a_original_results.csv
completed,MORABLES_eval_after_IdioLink,ft_10_option_a,IdioLink transfer option A zero-shot evaluation,option_a_results__BGE-M3__gemini/conceptual_abstract/fable+summary,2026-05,full_709,moral_to_fable,fine_tuned_embedding,BGE-M3,BAAI/bge-m3,gemini,,IdioLink,,,fable_summary,gemini/conceptual_abstract/fable+summary,fable_summary,,conceptual_abstract,,709,0.256,0.1721,0.3286,,0.2838,,,,,zero_shot_MRR=0.2636; delta=-0.0076; source column=idiolink_ft_MRR@10,finetuning/ft_10_idiolink_transfer/option_a_zero_shot/results/option_a_results.csv
completed,MORABLES_eval_after_IdioLink,ft_10_option_a,IdioLink transfer option A zero-shot evaluation,option_a_results__BGE-M3__gemini/cot_proverb/fable+summary,2026-05,full_709,moral_to_fable,fine_tuned_embedding,BGE-M3,BAAI/bge-m3,gemini,,IdioLink,,,fable_summary,gemini/cot_proverb/fable+summary,fable_summary,,cot_proverb,,709,0.2521,0.1707,0.3329,,0.2794,,,,,zero_shot_MRR=0.2574; delta=-0.0053; source column=idiolink_ft_MRR@10,finetuning/ft_10_idiolink_transfer/option_a_zero_shot/results/option_a_results.csv
completed,MORABLES_eval_after_IdioLink,ft_10_option_a,IdioLink transfer option A zero-shot evaluation,option_a_results__BGE-M3__gemini/cot_proverb/summary_only,2026-05,full_709,moral_to_fable,fine_tuned_embedding,BGE-M3,BAAI/bge-m3,gemini,,IdioLink,,,summary_only,gemini/cot_proverb/summary_only,summary_only,,cot_proverb,,709,0.2329,0.158,0.3032,,0.254,,,,,zero_shot_MRR=0.2355; delta=-0.0026; source column=idiolink_ft_MRR@10,finetuning/ft_10_idiolink_transfer/option_a_zero_shot/results/option_a_results.csv
completed,MORABLES_eval_after_IdioLink,ft_10_option_a,IdioLink transfer option A zero-shot evaluation,option_a_results__BGE-M3__gemini/cot_proverb/summary+fable,2026-05,full_709,moral_to_fable,fine_tuned_embedding,BGE-M3,BAAI/bge-m3,gemini,,IdioLink,,,summary+fable,gemini/cot_proverb/summary+fable,summary+fable,,cot_proverb,,709,0.264,0.1735,0.3554,,0.2903,,,,,zero_shot_MRR=0.2761; delta=-0.0121; source column=idiolink_ft_MRR@10,finetuning/ft_10_idiolink_transfer/option_a_zero_shot/results/option_a_results.csv
completed,MORABLES_eval_after_IdioLink,ft_10_option_a,IdioLink transfer option A zero-shot evaluation,option_a_results__BGE-M3__gemini/direct_moral/fable+summary,2026-05,full_709,moral_to_fable,fine_tuned_embedding,BGE-M3,BAAI/bge-m3,gemini,,IdioLink,,,fable_summary,gemini/direct_moral/fable+summary,fable_summary,,direct_moral,,709,0.2512,0.1636,0.3399,,0.281,,,,,zero_shot_MRR=0.2494; delta=+0.0018; source column=idiolink_ft_MRR@10,finetuning/ft_10_idiolink_transfer/option_a_zero_shot/results/option_a_results.csv
completed,MORABLES_eval_after_IdioLink,ft_10_option_a,IdioLink transfer option A zero-shot evaluation,option_a_results__BGE-M3__gemma4-31B/conceptual_abstract/fable+summary,2026-05,full_709,moral_to_fable,fine_tuned_embedding,BGE-M3,BAAI/bge-m3,gemma4-31B,,IdioLink,,,fable_summary,gemma4-31B/conceptual_abstract/fable+summary,fable_summary,,conceptual_abstract,,709,,,,,,,,,,zero_shot_MRR=; delta=; source column=idiolink_ft_MRR@10,finetuning/ft_10_idiolink_transfer/option_a_zero_shot/results/option_a_results.csv
completed,MORABLES_eval_after_IdioLink,ft_10_option_a,IdioLink transfer option A zero-shot evaluation,option_a_results__BGE-M3__gemma4-31B/conceptual_abstract/summary_only,2026-05,full_709,moral_to_fable,fine_tuned_embedding,BGE-M3,BAAI/bge-m3,gemma4-31B,,IdioLink,,,summary_only,gemma4-31B/conceptual_abstract/summary_only,summary_only,,conceptual_abstract,,709,,,,,,,,,,zero_shot_MRR=; delta=; source column=idiolink_ft_MRR@10,finetuning/ft_10_idiolink_transfer/option_a_zero_shot/results/option_a_results.csv
completed,MORABLES_eval_after_IdioLink,ft_10_option_a,IdioLink transfer option A zero-shot evaluation,option_a_results__BGE-M3__gemma4-E2B/direct_moral/fable+summary,2026-05,full_709,moral_to_fable,fine_tuned_embedding,BGE-M3,BAAI/bge-m3,gemma4-E2B,,IdioLink,,,fable_summary,gemma4-E2B/direct_moral/fable+summary,fable_summary,,direct_moral,,709,,,,,,,,,,zero_shot_MRR=; delta=; source column=idiolink_ft_MRR@10,finetuning/ft_10_idiolink_transfer/option_a_zero_shot/results/option_a_results.csv
completed,MORABLES_eval_after_IdioLink,ft_10_option_a,IdioLink transfer option A zero-shot evaluation,option_a_results__BGE-M3__gemma4-E2B/direct_moral/summary_only,2026-05,full_709,moral_to_fable,fine_tuned_embedding,BGE-M3,BAAI/bge-m3,gemma4-E2B,,IdioLink,,,summary_only,gemma4-E2B/direct_moral/summary_only,summary_only,,direct_moral,,709,,,,,,,,,,zero_shot_MRR=; delta=; source column=idiolink_ft_MRR@10,finetuning/ft_10_idiolink_transfer/option_a_zero_shot/results/option_a_results.csv
completed,MORABLES_eval_after_IdioLink,ft_10_option_a,IdioLink transfer option A zero-shot evaluation,option_a_results__BGE-M3__gemma4-E4B/thinking_direct_moral/fable+summary,2026-05,full_709,moral_to_fable,fine_tuned_embedding,BGE-M3,BAAI/bge-m3,gemma4-E4B,,IdioLink,,,fable_summary,gemma4-E4B/thinking_direct_moral/fable+summary,fable_summary,,thinking_direct_moral,,709,,,,,,,,,,zero_shot_MRR=; delta=; source column=idiolink_ft_MRR@10,finetuning/ft_10_idiolink_transfer/option_a_zero_shot/results/option_a_results.csv
completed,MORABLES_eval_after_IdioLink,ft_10_option_a,IdioLink transfer option A zero-shot evaluation,option_a_results__BGE-M3__gemma4-E4B/thinking_direct_moral/summary_only,2026-05,full_709,moral_to_fable,fine_tuned_embedding,BGE-M3,BAAI/bge-m3,gemma4-E4B,,IdioLink,,,summary_only,gemma4-E4B/thinking_direct_moral/summary_only,summary_only,,thinking_direct_moral,,709,,,,,,,,,,zero_shot_MRR=; delta=; source column=idiolink_ft_MRR@10,finetuning/ft_10_idiolink_transfer/option_a_zero_shot/results/option_a_results.csv
completed,MORABLES_eval_after_IdioLink,ft_10_option_a,IdioLink transfer option A zero-shot evaluation,option_a_results__BGE-M3__raw,2026-05,full_709,moral_to_fable,fine_tuned_embedding,BGE-M3,BAAI/bge-m3,,,IdioLink,,,raw,raw,raw,,-,,709,0.0894,0.0508,0.1044,,0.0966,,,,,zero_shot_MRR=0.0890; delta=+0.0004; source column=idiolink_ft_MRR@10,finetuning/ft_10_idiolink_transfer/option_a_zero_shot/results/option_a_results.csv
completed,MORABLES_eval_after_IdioLink,ft_10_option_a,IdioLink transfer option A zero-shot evaluation,option_a_results__Linq-Embed-Mistral__gemini/conceptual_abstract/fable+summary,2026-05,full_709,moral_to_fable,fine_tuned_embedding,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,gemini,,IdioLink,,,fable_summary,gemini/conceptual_abstract/fable+summary,fable_summary,,conceptual_abstract,,709,0.3629,0.2609,0.4767,,0.4015,,,,,zero_shot_MRR=0.3481; delta=+0.0148; source column=idiolink_ft_MRR@10,finetuning/ft_10_idiolink_transfer/option_a_zero_shot/results/option_a_results.csv
completed,MORABLES_eval_after_IdioLink,ft_10_option_a,IdioLink transfer option A zero-shot evaluation,option_a_results__Linq-Embed-Mistral__gemini/cot_proverb/fable+summary,2026-05,full_709,moral_to_fable,fine_tuned_embedding,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,gemini,,IdioLink,,,fable_summary,gemini/cot_proverb/fable+summary,fable_summary,,cot_proverb,,709,0.3714,0.2666,0.4852,,0.4115,,,,,zero_shot_MRR=0.3597; delta=+0.0117; source column=idiolink_ft_MRR@10,finetuning/ft_10_idiolink_transfer/option_a_zero_shot/results/option_a_results.csv
completed,MORABLES_eval_after_IdioLink,ft_10_option_a,IdioLink transfer option A zero-shot evaluation,option_a_results__Linq-Embed-Mistral__gemini/cot_proverb/summary_only,2026-05,full_709,moral_to_fable,fine_tuned_embedding,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,gemini,,IdioLink,,,summary_only,gemini/cot_proverb/summary_only,summary_only,,cot_proverb,,709,0.2942,0.1975,0.3949,,0.3306,,,,,zero_shot_MRR=0.3031; delta=-0.0089; source column=idiolink_ft_MRR@10,finetuning/ft_10_idiolink_transfer/option_a_zero_shot/results/option_a_results.csv
completed,MORABLES_eval_after_IdioLink,ft_10_option_a,IdioLink transfer option A zero-shot evaluation,option_a_results__Linq-Embed-Mistral__gemini/cot_proverb/summary+fable,2026-05,full_709,moral_to_fable,fine_tuned_embedding,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,gemini,,IdioLink,,,summary+fable,gemini/cot_proverb/summary+fable,summary+fable,,cot_proverb,,709,0.3638,0.2609,0.4683,,0.4007,,,,,zero_shot_MRR=0.3499; delta=+0.0139; source column=idiolink_ft_MRR@10,finetuning/ft_10_idiolink_transfer/option_a_zero_shot/results/option_a_results.csv
completed,MORABLES_eval_after_IdioLink,ft_10_option_a,IdioLink transfer option A zero-shot evaluation,option_a_results__Linq-Embed-Mistral__gemini/direct_moral/fable+summary,2026-05,full_709,moral_to_fable,fine_tuned_embedding,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,gemini,,IdioLink,,,fable_summary,gemini/direct_moral/fable+summary,fable_summary,,direct_moral,,709,0.364,0.2567,0.481,,0.4027,,,,,zero_shot_MRR=0.3502; delta=+0.0138; source column=idiolink_ft_MRR@10,finetuning/ft_10_idiolink_transfer/option_a_zero_shot/results/option_a_results.csv
completed,MORABLES_eval_after_IdioLink,ft_10_option_a,IdioLink transfer option A zero-shot evaluation,option_a_results__Linq-Embed-Mistral__gemma4-31B/conceptual_abstract/fable+summary,2026-05,full_709,moral_to_fable,fine_tuned_embedding,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,gemma4-31B,,IdioLink,,,fable_summary,gemma4-31B/conceptual_abstract/fable+summary,fable_summary,,conceptual_abstract,,709,,,,,,,,,,zero_shot_MRR=0.3015; delta=; source column=idiolink_ft_MRR@10,finetuning/ft_10_idiolink_transfer/option_a_zero_shot/results/option_a_results.csv
